------Input[3749]------ miss :  6.0  ->  0
------Input[3751]------ miss :  7.0  ->  2
------Input[3757]------ miss :  8.0  ->  3
------Input[3767]------ miss :  7.0  ->  2
------Input[3776]------ miss :  5.0  ->  8
------Input[3780]------ miss :  4.0  ->  6
------Input[3799]------ miss :  7.0  ->  2
------Input[3801]------ miss :  6.0  ->  0
------Input[3808]------ miss :  7.0  ->  3
------Input[3811]------ miss :  2.0  ->  3
------Input[3838]------ miss :  7.0  ->  1
------Input[3853]------ miss :  6.0  ->  5
------Input[3855]------ miss :  5.0  ->  0
------Input[3893]------ miss :  5.0  ->  6
------Input[3902]------ miss :  5.0  ->  3
------Input[3906]------ miss :  1.0  ->  3
------Input[3926]------ miss :  9.0  ->  3
------Input[3929]------ miss :  5.0  ->  8
------Input[3941]------ miss :  4.0  ->  6
------Input[3968]------ miss :  5.0  ->  3
------Input[4017]------ miss :  4.0  ->  9
------Input[4052]------ miss :  5.0  ->  3
------Input[4065]------ miss :  0.0  ->  9
------Input[4072]------ miss :  5.0  ->  3
------Input[4075]------ miss :  8.0  ->  0
------Input[4076]------ miss :  5.0  ->  8
------Input[4078]------ miss :  9.0  ->  7
------Input[4131]------ miss :  5.0  ->  1
------Input[4152]------ miss :  5.0  ->  1
------Input[4163]------ miss :  9.0  ->  0
------Input[4176]------ miss :  2.0  ->  7
------Input[4199]------ miss :  7.0  ->  9
------Input[4201]------ miss :  1.0  ->  7
------Input[4212]------ miss :  1.0  ->  3
------Input[4224]------ miss :  9.0  ->  7
------Input[4248]------ miss :  2.0  ->  8
------Input[4255]------ miss :  5.0  ->  3
------Input[4265]------ miss :  4.0  ->  2
------Input[4271]------ miss :  5.0  ->  3
------Input[4289]------ miss :  2.0  ->  7
------Input[4297]------ miss :  7.0  ->  3
------Input[4300]------ miss :  5.0  ->  8
------Input[4306]------ miss :  3.0  ->  7
------Input[4313]------ miss :  4.0  ->  7
------Input[4315]------ miss :  5.0  ->  8
------Input[4355]------ miss :  5.0  ->  9
------Input[4356]------ miss :  5.0  ->  8
------Input[4359]------ miss :  5.0  ->  7
------Input[4360]------ miss :  5.0  ->  3
------Input[4369]------ miss :  9.0  ->  4
------Input[4374]------ miss :  5.0  ->  9
------Input[4425]------ miss :  9.0  ->  4
------Input[4435]------ miss :  3.0  ->  7
------Input[4437]------ miss :  3.0  ->  2
------Input[4449]------ miss :  6.0  ->  0
------Input[4463]------ miss :  5.0  ->  8
------Input[4497]------ miss :  8.0  ->  7
------Input[4498]------ miss :  7.0  ->  9
------Input[4521]------ miss :  2.0  ->  7
------Input[4540]------ miss :  7.0  ->  3
------Input[4548]------ miss :  5.0  ->  0
------Input[4567]------ miss :  4.0  ->  9
------Input[4571]------ miss :  6.0  ->  2
------Input[4575]------ miss :  4.0  ->  9
------Input[4601]------ miss :  8.0  ->  4
------Input[4615]------ miss :  2.0  ->  4
------Input[4620]------ miss :  6.0  ->  0
------Input[4639]------ miss :  8.0  ->  9
------Input[4724]------ miss :  8.0  ->  0
------Input[4731]------ miss :  8.0  ->  7
------Input[4740]------ miss :  3.0  ->  9
------Input[4751]------ miss :  4.0  ->  6
------Input[4785]------ miss :  3.0  ->  8
------Input[4807]------ miss :  8.0  ->  0
------Input[4814]------ miss :  6.0  ->  0
------Input[4823]------ miss :  9.0  ->  6
------Input[4827]------ miss :  4.0  ->  9
------Input[4828]------ miss :  5.0  ->  3
------Input[4837]------ miss :  7.0  ->  2
------Input[4852]------ miss :  8.0  ->  6
------Input[4860]------ miss :  4.0  ->  9
------Input[4880]------ miss :  0.0  ->  8
------Input[4886]------ miss :  7.0  ->  1
------Input[4890]------ miss :  8.0  ->  6
------Input[4915]------ miss :  5.0  ->  8
------Input[4956]------ miss :  8.0  ->  4
------Input[4966]------ miss :  7.0  ->  1
------Input[4978]------ miss :  8.0  ->  7
------Input[5159]------ miss :  4.0  ->  9
------Input[5209]------ miss :  8.0  ->  6
------Input[5246]------ miss :  7.0  ->  2
------Input[5311]------ miss :  9.0  ->  7
------Input[5331]------ miss :  1.0  ->  6
------Input[5409]------ miss :  4.0  ->  6
------Input[5457]------ miss :  1.0  ->  8
------Input[5600]------ miss :  7.0  ->  9
------Input[5611]------ miss :  8.0  ->  6
------Input[5617]------ miss :  4.0  ->  9
------Input[5620]------ miss :  7.0  ->  9
------Input[5623]------ miss :  3.0  ->  0
------Input[5634]------ miss :  2.0  ->  0
------Input[5642]------ miss :  1.0  ->  8
------Input[5676]------ miss :  4.0  ->  7
------Input[5677]------ miss :  4.0  ->  6
------Input[5678]------ miss :  8.0  ->  6
------Input[5734]------ miss :  3.0  ->  7
------Input[5735]------ miss :  5.0  ->  3
------Input[5749]------ miss :  8.0  ->  6
------Input[5835]------ miss :  7.0  ->  9
------Input[5842]------ miss :  4.0  ->  7
------Input[5887]------ miss :  7.0  ->  2
------Input[5888]------ miss :  4.0  ->  0
------Input[5891]------ miss :  5.0  ->  3
------Input[5913]------ miss :  5.0  ->  3
------Input[5926]------ miss :  4.0  ->  9
------Input[5936]------ miss :  4.0  ->  9
------Input[5937]------ miss :  5.0  ->  3
------Input[5955]------ miss :  3.0  ->  8
------Input[5964]------ miss :  5.0  ->  3
------Input[5972]------ miss :  5.0  ->  3
------Input[5973]------ miss :  3.0  ->  8
------Input[5981]------ miss :  5.0  ->  3
------Input[5982]------ miss :  5.0  ->  3
------Input[5985]------ miss :  5.0  ->  3
------Input[5997]------ miss :  5.0  ->  3
------Input[6035]------ miss :  2.0  ->  0
------Input[6046]------ miss :  3.0  ->  8
------Input[6053]------ miss :  5.0  ->  3
------Input[6059]------ miss :  3.0  ->  8
------Input[6071]------ miss :  9.0  ->  3
------Input[6091]------ miss :  9.0  ->  0
------Input[6166]------ miss :  9.0  ->  3
------Input[6172]------ miss :  9.0  ->  0
------Input[6347]------ miss :  8.0  ->  6
------Input[6390]------ miss :  5.0  ->  2
------Input[6392]------ miss :  5.0  ->  2
------Input[6505]------ miss :  9.0  ->  0
------Input[6555]------ miss :  8.0  ->  9
------Input[6558]------ miss :  6.0  ->  2
------Input[6568]------ miss :  9.0  ->  4
------Input[6571]------ miss :  9.0  ->  7
------Input[6572]------ miss :  1.0  ->  2
------Input[6597]------ miss :  0.0  ->  7
------Input[6598]------ miss :  5.0  ->  3
------Input[6625]------ miss :  8.0  ->  2
------Input[6632]------ miss :  9.0  ->  5
------Input[6650]------ miss :  9.0  ->  4
------Input[6651]------ miss :  0.0  ->  5
------Input[6706]------ miss :  5.0  ->  9
------Input[6725]------ miss :  8.0  ->  2
------Input[6755]------ miss :  8.0  ->  7
------Input[6765]------ miss :  8.0  ->  6
------Input[6847]------ miss :  6.0  ->  4
------Input[6945]------ miss :  8.0  ->  9
------Input[6981]------ miss :  5.0  ->  6
------Input[7035]------ miss :  8.0  ->  0
------Input[7121]------ miss :  8.0  ->  7
------Input[7216]------ miss :  0.0  ->  3
------Input[7338]------ miss :  4.0  ->  9
------Input[7391]------ miss :  4.0  ->  9
------Input[7430]------ miss :  5.0  ->  3
------Input[7432]------ miss :  7.0  ->  2
------Input[7434]------ miss :  4.0  ->  8
------Input[7451]------ miss :  5.0  ->  6
------Input[7498]------ miss :  5.0  ->  3
------Input[7503]------ miss :  6.0  ->  0
------Input[7511]------ miss :  5.0  ->  3
------Input[7545]------ miss :  8.0  ->  9
------Input[7643]------ miss :  5.0  ->  3
------Input[7779]------ miss :  5.0  ->  3
------Input[7797]------ miss :  5.0  ->  6
------Input[7800]------ miss :  3.0  ->  2
------Input[7821]------ miss :  3.0  ->  2
------Input[7823]------ miss :  8.0  ->  2
------Input[7851]------ miss :  6.0  ->  0
------Input[7858]------ miss :  3.0  ->  2
------Input[7860]------ miss :  6.0  ->  0
------Input[7886]------ miss :  2.0  ->  4
------Input[7917]------ miss :  2.0  ->  4
------Input[7921]------ miss :  8.0  ->  6
------Input[7945]------ miss :  2.0  ->  6
------Input[7971]------ miss :  8.0  ->  9
------Input[8020]------ miss :  1.0  ->  8
------Input[8062]------ miss :  5.0  ->  8
------Input[8081]------ miss :  4.0  ->  6
------Input[8094]------ miss :  2.0  ->  8
------Input[8095]------ miss :  4.0  ->  6
------Input[8196]------ miss :  6.0  ->  0
------Input[8272]------ miss :  3.0  ->  5
------Input[8279]------ miss :  8.0  ->  2
------Input[8311]------ miss :  6.0  ->  4
------Input[8316]------ miss :  7.0  ->  2
------Input[8339]------ miss :  8.0  ->  6
------Input[8358]------ miss :  9.0  ->  7
------Input[8406]------ miss :  4.0  ->  9
------Input[8408]------ miss :  8.0  ->  6
------Input[8410]------ miss :  8.0  ->  6
------Input[8508]------ miss :  3.0  ->  2
------Input[8520]------ miss :  4.0  ->  9
------Input[8522]------ miss :  8.0  ->  6
------Input[8588]------ miss :  6.0  ->  0
------Input[8863]------ miss :  5.0  ->  6
------Input[8912]------ miss :  8.0  ->  1
------Input[9009]------ miss :  7.0  ->  2
------Input[9015]------ miss :  7.0  ->  2
------Input[9019]------ miss :  7.0  ->  2
------Input[9022]------ miss :  3.0  ->  2
------Input[9024]------ miss :  7.0  ->  2
------Input[9036]------ miss :  7.0  ->  2
------Input[9054]------ miss :  9.0  ->  7
------Input[9071]------ miss :  1.0  ->  8
------Input[9208]------ miss :  4.0  ->  9
------Input[9211]------ miss :  4.0  ->  9
------Input[9280]------ miss :  8.0  ->  5
------Input[9385]------ miss :  8.0  ->  6
------Input[9422]------ miss :  5.0  ->  3
------Input[9427]------ miss :  5.0  ->  3
------Input[9513]------ miss :  5.0  ->  8
------Input[9536]------ miss :  3.0  ->  9
------Input[9544]------ miss :  9.0  ->  7
------Input[9560]------ miss :  7.0  ->  3
------Input[9587]------ miss :  9.0  ->  4
------Input[9612]------ miss :  1.0  ->  2
------Input[9624]------ miss :  3.0  ->  8
------Input[9634]------ miss :  0.0  ->  1
------Input[9643]------ miss :  1.0  ->  7
------Input[9669]------ miss :  4.0  ->  7
------Input[9679]------ miss :  6.0  ->  3
------Input[9698]------ miss :  6.0  ->  0
------Input[9716]------ miss :  2.0  ->  0
------Input[9719]------ miss :  5.0  ->  0
------Input[9729]------ miss :  5.0  ->  6
------Input[9744]------ miss :  8.0  ->  1
------Input[9745]------ miss :  4.0  ->  2
------Input[9749]------ miss :  5.0  ->  0
------Input[9755]------ miss :  8.0  ->  5
------Input[9768]------ miss :  2.0  ->  0
------Input[9770]------ miss :  5.0  ->  0
------Input[9777]------ miss :  5.0  ->  0
------Input[9779]------ miss :  2.0  ->  0
------Input[9780]------ miss :  8.0  ->  1
------Input[9808]------ miss :  9.0  ->  4
------Input[9839]------ miss :  2.0  ->  7
------Input[9883]------ miss :  5.0  ->  1
------Input[9888]------ miss :  6.0  ->  0
------Input[9890]------ miss :  9.0  ->  4
------Input[9905]------ miss :  3.0  ->  9
------Input[9925]------ miss :  3.0  ->  2
------Input[9940]------ miss :  6.0  ->  0
------Input[9941]------ miss :  5.0  ->  3
------Input[9944]------ miss :  3.0  ->  9
------Input[9953]------ miss :  6.0  ->  0
------Input[9970]------ miss :  5.0  ->  3
------Input[9975]------ miss :  3.0  ->  2
------Input[9982]------ miss :  5.0  ->  6

error :  514 / 10000 ( 5.14 %)
elapsed_time:5.35750889778 sec.
