------Input[791]------ miss :  5.0  ->  9
------Input[833]------ miss :  9.0  ->  7
------Input[839]------ miss :  8.0  ->  3
------Input[844]------ miss :  8.0  ->  7
------Input[866]------ miss :  5.0  ->  4
------Input[874]------ miss :  9.0  ->  7
------Input[882]------ miss :  9.0  ->  7
------Input[893]------ miss :  9.0  ->  7
------Input[900]------ miss :  1.0  ->  3
------Input[906]------ miss :  9.0  ->  7
------Input[924]------ miss :  2.0  ->  7
------Input[926]------ miss :  2.0  ->  0
------Input[939]------ miss :  2.0  ->  0
------Input[947]------ miss :  8.0  ->  9
------Input[951]------ miss :  5.0  ->  4
------Input[956]------ miss :  1.0  ->  2
------Input[962]------ miss :  9.0  ->  7
------Input[965]------ miss :  6.0  ->  0
------Input[966]------ miss :  9.0  ->  7
------Input[992]------ miss :  9.0  ->  7
------Input[999]------ miss :  9.0  ->  7
------Input[1000]------ miss :  9.0  ->  7
------Input[1003]------ miss :  5.0  ->  3
------Input[1014]------ miss :  6.0  ->  0
------Input[1032]------ miss :  5.0  ->  8
------Input[1062]------ miss :  3.0  ->  7
------Input[1068]------ miss :  8.0  ->  4
------Input[1093]------ miss :  8.0  ->  2
------Input[1107]------ miss :  9.0  ->  3
------Input[1112]------ miss :  4.0  ->  6
------Input[1124]------ miss :  8.0  ->  7
------Input[1131]------ miss :  5.0  ->  4
------Input[1152]------ miss :  9.0  ->  7
------Input[1178]------ miss :  4.0  ->  0
------Input[1182]------ miss :  6.0  ->  8
------Input[1192]------ miss :  9.0  ->  4
------Input[1198]------ miss :  8.0  ->  4
------Input[1224]------ miss :  2.0  ->  6
------Input[1226]------ miss :  7.0  ->  2
------Input[1228]------ miss :  9.0  ->  3
------Input[1232]------ miss :  9.0  ->  4
------Input[1242]------ miss :  4.0  ->  7
------Input[1243]------ miss :  5.0  ->  4
------Input[1247]------ miss :  9.0  ->  0
------Input[1251]------ miss :  2.0  ->  6
------Input[1253]------ miss :  4.0  ->  6
------Input[1256]------ miss :  2.0  ->  7
------Input[1270]------ miss :  4.0  ->  7
------Input[1281]------ miss :  5.0  ->  0
------Input[1289]------ miss :  5.0  ->  3
------Input[1299]------ miss :  5.0  ->  7
------Input[1318]------ miss :  1.0  ->  7
------Input[1319]------ miss :  8.0  ->  3
------Input[1337]------ miss :  2.0  ->  6
------Input[1348]------ miss :  2.0  ->  0
------Input[1352]------ miss :  2.0  ->  0
------Input[1364]------ miss :  8.0  ->  2
------Input[1378]------ miss :  5.0  ->  6
------Input[1393]------ miss :  5.0  ->  3
------Input[1414]------ miss :  9.0  ->  7
------Input[1421]------ miss :  5.0  ->  4
------Input[1429]------ miss :  9.0  ->  4
------Input[1433]------ miss :  8.0  ->  3
------Input[1444]------ miss :  6.0  ->  4
------Input[1447]------ miss :  5.0  ->  6
------Input[1470]------ miss :  8.0  ->  3
------Input[1494]------ miss :  7.0  ->  0
------Input[1525]------ miss :  5.0  ->  0
------Input[1527]------ miss :  1.0  ->  6
------Input[1530]------ miss :  8.0  ->  7
------Input[1549]------ miss :  4.0  ->  6
------Input[1553]------ miss :  9.0  ->  8
------Input[1559]------ miss :  9.0  ->  7
------Input[1597]------ miss :  9.0  ->  7
------Input[1609]------ miss :  2.0  ->  6
------Input[1634]------ miss :  4.0  ->  7
------Input[1640]------ miss :  9.0  ->  4
------Input[1648]------ miss :  9.0  ->  7
------Input[1663]------ miss :  8.0  ->  3
------Input[1669]------ miss :  8.0  ->  3
------Input[1670]------ miss :  5.0  ->  3
------Input[1678]------ miss :  2.0  ->  0
------Input[1681]------ miss :  3.0  ->  7
------Input[1695]------ miss :  9.0  ->  7
------Input[1709]------ miss :  9.0  ->  3
------Input[1717]------ miss :  8.0  ->  0
------Input[1740]------ miss :  8.0  ->  0
------Input[1751]------ miss :  4.0  ->  2
------Input[1754]------ miss :  7.0  ->  2
------Input[1759]------ miss :  8.0  ->  0
------Input[1773]------ miss :  1.0  ->  6
------Input[1790]------ miss :  2.0  ->  7
------Input[1813]------ miss :  8.0  ->  0
------Input[1828]------ miss :  3.0  ->  7
------Input[1850]------ miss :  8.0  ->  7
------Input[1855]------ miss :  8.0  ->  3
------Input[1878]------ miss :  8.0  ->  3
------Input[1880]------ miss :  6.0  ->  0
------Input[1901]------ miss :  9.0  ->  4
------Input[1909]------ miss :  1.0  ->  7
------Input[1911]------ miss :  5.0  ->  0
------Input[1917]------ miss :  5.0  ->  8
------Input[1930]------ miss :  2.0  ->  4
------Input[1940]------ miss :  5.0  ->  0
------Input[1952]------ miss :  9.0  ->  3
------Input[1954]------ miss :  5.0  ->  4
------Input[1968]------ miss :  8.0  ->  1
------Input[1970]------ miss :  5.0  ->  3
------Input[1984]------ miss :  2.0  ->  0
------Input[2004]------ miss :  8.0  ->  3
------Input[2016]------ miss :  7.0  ->  2
------Input[2018]------ miss :  1.0  ->  7
------Input[2029]------ miss :  5.0  ->  4
------Input[2035]------ miss :  5.0  ->  3
------Input[2040]------ miss :  5.0  ->  4
------Input[2043]------ miss :  4.0  ->  8
------Input[2044]------ miss :  2.0  ->  7
------Input[2052]------ miss :  8.0  ->  4
------Input[2053]------ miss :  4.0  ->  9
------Input[2068]------ miss :  9.0  ->  4
------Input[2073]------ miss :  5.0  ->  0
------Input[2093]------ miss :  8.0  ->  1
------Input[2098]------ miss :  2.0  ->  0
------Input[2099]------ miss :  8.0  ->  4
------Input[2109]------ miss :  3.0  ->  7
------Input[2118]------ miss :  6.0  ->  0
------Input[2125]------ miss :  5.0  ->  4
------Input[2129]------ miss :  9.0  ->  7
------Input[2130]------ miss :  4.0  ->  9
------Input[2135]------ miss :  6.0  ->  2
------Input[2182]------ miss :  1.0  ->  2
------Input[2186]------ miss :  2.0  ->  0
------Input[2189]------ miss :  9.0  ->  7
------Input[2208]------ miss :  8.0  ->  3
------Input[2224]------ miss :  5.0  ->  6
------Input[2237]------ miss :  5.0  ->  6
------Input[2266]------ miss :  1.0  ->  6
------Input[2272]------ miss :  8.0  ->  0
------Input[2293]------ miss :  9.0  ->  6
------Input[2298]------ miss :  8.0  ->  0
------Input[2299]------ miss :  2.0  ->  7
------Input[2302]------ miss :  1.0  ->  7
------Input[2325]------ miss :  7.0  ->  2
------Input[2345]------ miss :  9.0  ->  7
------Input[2369]------ miss :  5.0  ->  4
------Input[2380]------ miss :  9.0  ->  0
------Input[2381]------ miss :  8.0  ->  7
------Input[2387]------ miss :  9.0  ->  1
------Input[2395]------ miss :  8.0  ->  0
------Input[2405]------ miss :  3.0  ->  2
------Input[2406]------ miss :  9.0  ->  7
------Input[2414]------ miss :  9.0  ->  7
------Input[2425]------ miss :  8.0  ->  3
------Input[2426]------ miss :  9.0  ->  7
------Input[2438]------ miss :  9.0  ->  7
------Input[2456]------ miss :  9.0  ->  7
------Input[2460]------ miss :  5.0  ->  4
------Input[2462]------ miss :  2.0  ->  0
------Input[2488]------ miss :  2.0  ->  4
------Input[2515]------ miss :  5.0  ->  6
------Input[2525]------ miss :  5.0  ->  3
------Input[2526]------ miss :  5.0  ->  3
------Input[2545]------ miss :  5.0  ->  3
------Input[2574]------ miss :  5.0  ->  7
------Input[2582]------ miss :  9.0  ->  7
------Input[2598]------ miss :  8.0  ->  2
------Input[2607]------ miss :  7.0  ->  3
------Input[2611]------ miss :  5.0  ->  0
------Input[2617]------ miss :  8.0  ->  7
------Input[2648]------ miss :  9.0  ->  0
------Input[2654]------ miss :  6.0  ->  1
------Input[2659]------ miss :  4.0  ->  7
------Input[2692]------ miss :  9.0  ->  7
------Input[2698]------ miss :  5.0  ->  3
------Input[2720]------ miss :  9.0  ->  7
------Input[2735]------ miss :  9.0  ->  7
------Input[2740]------ miss :  9.0  ->  7
------Input[2760]------ miss :  9.0  ->  7
------Input[2802]------ miss :  2.0  ->  0
------Input[2836]------ miss :  4.0  ->  7
------Input[2854]------ miss :  9.0  ->  7
------Input[2863]------ miss :  9.0  ->  4
------Input[2877]------ miss :  4.0  ->  7
------Input[2896]------ miss :  8.0  ->  0
------Input[2921]------ miss :  3.0  ->  0
------Input[2925]------ miss :  5.0  ->  0
------Input[2927]------ miss :  3.0  ->  2
------Input[2930]------ miss :  5.0  ->  7
------Input[2939]------ miss :  9.0  ->  7
------Input[2979]------ miss :  9.0  ->  7
------Input[2986]------ miss :  5.0  ->  6
------Input[3005]------ miss :  9.0  ->  1
------Input[3056]------ miss :  9.0  ->  7
------Input[3060]------ miss :  9.0  ->  7
------Input[3062]------ miss :  8.0  ->  0
------Input[3065]------ miss :  8.0  ->  3
------Input[3073]------ miss :  1.0  ->  2
------Input[3092]------ miss :  1.0  ->  7
------Input[3095]------ miss :  5.0  ->  0
------Input[3110]------ miss :  3.0  ->  5
------Input[3117]------ miss :  5.0  ->  7
------Input[3130]------ miss :  6.0  ->  0
------Input[3132]------ miss :  1.0  ->  2
------Input[3145]------ miss :  5.0  ->  9
------Input[3157]------ miss :  5.0  ->  7
------Input[3160]------ miss :  9.0  ->  4
------Input[3196]------ miss :  1.0  ->  7
------Input[3206]------ miss :  8.0  ->  3
------Input[3240]------ miss :  9.0  ->  8
------Input[3254]------ miss :  6.0  ->  0
------Input[3284]------ miss :  8.0  ->  7
------Input[3289]------ miss :  8.0  ->  7
------Input[3324]------ miss :  8.0  ->  3
------Input[3330]------ miss :  2.0  ->  0
------Input[3336]------ miss :  5.0  ->  7
------Input[3369]------ miss :  9.0  ->  7
------Input[3384]------ miss :  2.0  ->  0
------Input[3405]------ miss :  4.0  ->  7
------Input[3406]------ miss :  8.0  ->  3
------Input[3422]------ miss :  6.0  ->  0
------Input[3460]------ miss :  9.0  ->  4
------Input[3468]------ miss :  5.0  ->  4
------Input[3475]------ miss :  3.0  ->  7
------Input[3503]------ miss :  9.0  ->  1
------Input[3504]------ miss :  9.0  ->  7
------Input[3520]------ miss :  6.0  ->  4
------Input[3533]------ miss :  4.0  ->  7
------Input[3549]------ miss :  3.0  ->  2
------Input[3558]------ miss :  5.0  ->  0
------Input[3559]------ miss :  8.0  ->  0
------Input[3565]------ miss :  5.0  ->  8
------Input[3567]------ miss :  8.0  ->  5
------Input[3597]------ miss :  9.0  ->  3
------Input[3604]------ miss :  7.0  ->  4
------Input[3618]------ miss :  9.0  ->  7
------Input[3629]------ miss :  8.0  ->  3
------Input[3662]------ miss :  8.0  ->  0
------Input[3664]------ miss :  9.0  ->  4
------Input[3674]------ miss :  8.0  ->  3
------Input[3681]------ miss :  2.0  ->  3
------Input[3702]------ miss :  5.0  ->  3
------Input[3709]------ miss :  9.0  ->  7
------Input[3716]------ miss :  9.0  ->  3
------Input[3718]------ miss :  4.0  ->  7
------Input[3727]------ miss :  8.0  ->  4
------Input[3751]------ miss :  7.0  ->  2
------Input[3757]------ miss :  8.0  ->  3
------Input[3767]------ miss :  7.0  ->  2
------Input[3776]------ miss :  5.0  ->  8
------Input[3778]------ miss :  5.0  ->  0
------Input[3780]------ miss :  4.0  ->  6
------Input[3808]------ miss :  7.0  ->  3
------Input[3811]------ miss :  2.0  ->  3
------Input[3821]------ miss :  9.0  ->  4
------Input[3831]------ miss :  9.0  ->  7
------Input[3833]------ miss :  8.0  ->  7
------Input[3834]------ miss :  3.0  ->  2
------Input[3850]------ miss :  9.0  ->  4
------Input[3853]------ miss :  6.0  ->  0
------Input[3855]------ miss :  5.0  ->  0
------Input[3869]------ miss :  9.0  ->  4
------Input[3871]------ miss :  8.0  ->  3
------Input[3893]------ miss :  5.0  ->  6
------Input[3902]------ miss :  5.0  ->  3
------Input[3906]------ miss :  1.0  ->  3
------Input[3926]------ miss :  9.0  ->  3
------Input[3941]------ miss :  4.0  ->  6
------Input[3950]------ miss :  9.0  ->  7
------Input[3951]------ miss :  8.0  ->  7
------Input[3962]------ miss :  3.0  ->  4
------Input[3967]------ miss :  9.0  ->  7
------Input[3985]------ miss :  9.0  ->  4
------Input[3988]------ miss :  8.0  ->  0
------Input[4000]------ miss :  9.0  ->  4
------Input[4017]------ miss :  4.0  ->  9
------Input[4058]------ miss :  8.0  ->  3
------Input[4065]------ miss :  0.0  ->  3
------Input[4072]------ miss :  5.0  ->  3
------Input[4075]------ miss :  8.0  ->  0
------Input[4076]------ miss :  5.0  ->  8
------Input[4078]------ miss :  9.0  ->  3
------Input[4093]------ miss :  9.0  ->  4
------Input[4129]------ miss :  9.0  ->  7
------Input[4131]------ miss :  5.0  ->  3
------Input[4140]------ miss :  8.0  ->  2
------Input[4152]------ miss :  5.0  ->  1
------Input[4154]------ miss :  9.0  ->  4
------Input[4163]------ miss :  9.0  ->  0
------Input[4176]------ miss :  2.0  ->  7
------Input[4177]------ miss :  5.0  ->  4
------Input[4178]------ miss :  1.0  ->  6
------Input[4201]------ miss :  1.0  ->  7
------Input[4224]------ miss :  9.0  ->  7
------Input[4248]------ miss :  2.0  ->  8
------Input[4256]------ miss :  3.0  ->  2
------Input[4265]------ miss :  4.0  ->  7
------Input[4271]------ miss :  5.0  ->  3
------Input[4289]------ miss :  2.0  ->  7
------Input[4294]------ miss :  9.0  ->  7
------Input[4299]------ miss :  9.0  ->  7
------Input[4300]------ miss :  5.0  ->  3
------Input[4306]------ miss :  3.0  ->  7
------Input[4313]------ miss :  4.0  ->  7
------Input[4314]------ miss :  9.0  ->  7
------Input[4315]------ miss :  5.0  ->  4
------Input[4325]------ miss :  9.0  ->  7
------Input[4330]------ miss :  5.0  ->  8
------Input[4344]------ miss :  9.0  ->  7
------Input[4355]------ miss :  5.0  ->  3
------Input[4356]------ miss :  5.0  ->  8
------Input[4358]------ miss :  9.0  ->  7
------Input[4359]------ miss :  5.0  ->  7
------Input[4369]------ miss :  9.0  ->  4
------Input[4374]------ miss :  5.0  ->  6
------Input[4405]------ miss :  9.0  ->  4
------Input[4411]------ miss :  8.0  ->  3
------Input[4415]------ miss :  2.0  ->  0
------Input[4425]------ miss :  9.0  ->  4
------Input[4433]------ miss :  7.0  ->  2
------Input[4435]------ miss :  3.0  ->  7
------Input[4437]------ miss :  3.0  ->  2
------Input[4449]------ miss :  6.0  ->  0
------Input[4454]------ miss :  9.0  ->  7
------Input[4463]------ miss :  5.0  ->  4
------Input[4477]------ miss :  0.0  ->  6
------Input[4497]------ miss :  8.0  ->  7
------Input[4500]------ miss :  9.0  ->  1
------Input[4523]------ miss :  8.0  ->  3
------Input[4545]------ miss :  8.0  ->  3
------Input[4563]------ miss :  1.0  ->  7
------Input[4571]------ miss :  6.0  ->  8
------Input[4575]------ miss :  4.0  ->  0
------Input[4601]------ miss :  8.0  ->  4
------Input[4615]------ miss :  2.0  ->  4
------Input[4633]------ miss :  9.0  ->  4
------Input[4639]------ miss :  8.0  ->  9
------Input[4640]------ miss :  8.0  ->  7
------Input[4648]------ miss :  9.0  ->  7
------Input[4724]------ miss :  8.0  ->  0
------Input[4731]------ miss :  8.0  ->  7
------Input[4735]------ miss :  9.0  ->  4
------Input[4751]------ miss :  4.0  ->  6
------Input[4753]------ miss :  8.0  ->  3
------Input[4761]------ miss :  9.0  ->  7
------Input[4807]------ miss :  8.0  ->  0
------Input[4814]------ miss :  6.0  ->  0
------Input[4820]------ miss :  8.0  ->  3
------Input[4823]------ miss :  9.0  ->  4
------Input[4829]------ miss :  8.0  ->  3
------Input[4874]------ miss :  9.0  ->  0
------Input[4876]------ miss :  2.0  ->  4
------Input[4879]------ miss :  8.0  ->  6
------Input[4880]------ miss :  0.0  ->  8
------Input[4890]------ miss :  8.0  ->  6
------Input[4910]------ miss :  9.0  ->  4
------Input[4915]------ miss :  5.0  ->  8
------Input[4951]------ miss :  1.0  ->  7
------Input[4956]------ miss :  8.0  ->  4
------Input[4963]------ miss :  9.0  ->  7
------Input[4966]------ miss :  7.0  ->  3
------Input[4978]------ miss :  8.0  ->  7
------Input[4988]------ miss :  9.0  ->  7
------Input[4989]------ miss :  9.0  ->  7
------Input[4990]------ miss :  3.0  ->  2
------Input[5001]------ miss :  9.0  ->  4
------Input[5042]------ miss :  9.0  ->  7
------Input[5068]------ miss :  4.0  ->  7
------Input[5093]------ miss :  1.0  ->  7
------Input[5135]------ miss :  9.0  ->  7
------Input[5140]------ miss :  3.0  ->  0
------Input[5159]------ miss :  4.0  ->  7
------Input[5176]------ miss :  8.0  ->  4
------Input[5183]------ miss :  8.0  ->  4
------Input[5210]------ miss :  9.0  ->  7
------Input[5242]------ miss :  9.0  ->  7
------Input[5262]------ miss :  9.0  ->  7
------Input[5268]------ miss :  9.0  ->  7
------Input[5269]------ miss :  9.0  ->  7
------Input[5288]------ miss :  8.0  ->  0
------Input[5299]------ miss :  9.0  ->  7
------Input[5311]------ miss :  9.0  ->  7
------Input[5331]------ miss :  1.0  ->  6
------Input[5360]------ miss :  8.0  ->  7
------Input[5409]------ miss :  4.0  ->  6
------Input[5410]------ miss :  5.0  ->  0
------Input[5424]------ miss :  9.0  ->  7
------Input[5457]------ miss :  1.0  ->  8
------Input[5493]------ miss :  8.0  ->  3
------Input[5495]------ miss :  8.0  ->  3
------Input[5586]------ miss :  8.0  ->  0
------Input[5611]------ miss :  8.0  ->  6
------Input[5634]------ miss :  2.0  ->  0
------Input[5642]------ miss :  1.0  ->  5
------Input[5676]------ miss :  4.0  ->  3
------Input[5678]------ miss :  8.0  ->  6
------Input[5706]------ miss :  5.0  ->  0
------Input[5734]------ miss :  3.0  ->  7
------Input[5735]------ miss :  5.0  ->  3
------Input[5749]------ miss :  8.0  ->  6
------Input[5757]------ miss :  9.0  ->  7
------Input[5769]------ miss :  5.0  ->  0
------Input[5842]------ miss :  4.0  ->  7
------Input[5876]------ miss :  8.0  ->  3
------Input[5887]------ miss :  7.0  ->  0
------Input[5888]------ miss :  4.0  ->  0
------Input[5913]------ miss :  5.0  ->  3
------Input[5936]------ miss :  4.0  ->  9
------Input[5937]------ miss :  5.0  ->  3
------Input[5955]------ miss :  3.0  ->  8
------Input[5961]------ miss :  9.0  ->  7
------Input[5972]------ miss :  5.0  ->  3
------Input[5973]------ miss :  3.0  ->  8
------Input[5982]------ miss :  5.0  ->  3
------Input[5985]------ miss :  5.0  ->  8
------Input[6035]------ miss :  2.0  ->  0
------Input[6042]------ miss :  5.0  ->  3
------Input[6043]------ miss :  5.0  ->  3
------Input[6045]------ miss :  3.0  ->  9
------Input[6059]------ miss :  3.0  ->  9
------Input[6071]------ miss :  9.0  ->  3
------Input[6081]------ miss :  9.0  ->  3
------Input[6091]------ miss :  9.0  ->  0
------Input[6157]------ miss :  9.0  ->  0
------Input[6166]------ miss :  9.0  ->  3
------Input[6168]------ miss :  9.0  ->  3
------Input[6172]------ miss :  9.0  ->  0
------Input[6173]------ miss :  9.0  ->  0
------Input[6347]------ miss :  8.0  ->  6
------Input[6370]------ miss :  3.0  ->  2
------Input[6390]------ miss :  5.0  ->  8
------Input[6391]------ miss :  2.0  ->  0
------Input[6421]------ miss :  3.0  ->  2
------Input[6505]------ miss :  9.0  ->  0
------Input[6532]------ miss :  0.0  ->  7
------Input[6555]------ miss :  8.0  ->  7
------Input[6556]------ miss :  1.0  ->  7
------Input[6560]------ miss :  9.0  ->  3
------Input[6568]------ miss :  9.0  ->  4
------Input[6571]------ miss :  9.0  ->  7
------Input[6572]------ miss :  1.0  ->  3
------Input[6587]------ miss :  8.0  ->  3
------Input[6597]------ miss :  0.0  ->  7
------Input[6598]------ miss :  5.0  ->  3
------Input[6603]------ miss :  8.0  ->  7
------Input[6608]------ miss :  9.0  ->  7
------Input[6612]------ miss :  8.0  ->  3
------Input[6622]------ miss :  1.0  ->  7
------Input[6625]------ miss :  8.0  ->  7
------Input[6650]------ miss :  9.0  ->  4
------Input[6651]------ miss :  0.0  ->  5
------Input[6658]------ miss :  9.0  ->  7
------Input[6692]------ miss :  9.0  ->  7
------Input[6706]------ miss :  5.0  ->  3
------Input[6725]------ miss :  8.0  ->  0
------Input[6740]------ miss :  9.0  ->  0
------Input[6747]------ miss :  9.0  ->  4
------Input[6755]------ miss :  8.0  ->  7
------Input[6765]------ miss :  8.0  ->  6
------Input[6783]------ miss :  1.0  ->  6
------Input[6784]------ miss :  9.0  ->  4
------Input[6785]------ miss :  2.0  ->  4
------Input[6793]------ miss :  9.0  ->  4
------Input[6807]------ miss :  9.0  ->  7
------Input[6817]------ miss :  9.0  ->  4
------Input[6872]------ miss :  4.0  ->  0
------Input[6895]------ miss :  9.0  ->  7
------Input[6903]------ miss :  9.0  ->  7
------Input[6906]------ miss :  2.0  ->  6
------Input[6919]------ miss :  9.0  ->  7
------Input[6981]------ miss :  5.0  ->  6
------Input[7043]------ miss :  9.0  ->  7
------Input[7061]------ miss :  9.0  ->  7
------Input[7071]------ miss :  9.0  ->  7
------Input[7081]------ miss :  9.0  ->  7
------Input[7095]------ miss :  9.0  ->  7
------Input[7107]------ miss :  9.0  ->  7
------Input[7121]------ miss :  8.0  ->  7
------Input[7182]------ miss :  9.0  ->  7
------Input[7198]------ miss :  8.0  ->  3
------Input[7199]------ miss :  9.0  ->  7
------Input[7208]------ miss :  8.0  ->  7
------Input[7216]------ miss :  0.0  ->  7
------Input[7220]------ miss :  8.0  ->  3
------Input[7249]------ miss :  2.0  ->  0
------Input[7256]------ miss :  9.0  ->  7
------Input[7259]------ miss :  8.0  ->  3
------Input[7265]------ miss :  8.0  ->  3
------Input[7309]------ miss :  8.0  ->  0
------Input[7426]------ miss :  9.0  ->  4
------Input[7433]------ miss :  8.0  ->  3
------Input[7434]------ miss :  4.0  ->  8
------Input[7451]------ miss :  5.0  ->  6
------Input[7487]------ miss :  9.0  ->  4
------Input[7492]------ miss :  2.0  ->  7
------Input[7545]------ miss :  8.0  ->  9
------Input[7637]------ miss :  2.0  ->  0
------Input[7736]------ miss :  9.0  ->  7
------Input[7756]------ miss :  9.0  ->  7
------Input[7786]------ miss :  9.0  ->  7
------Input[7797]------ miss :  5.0  ->  6
------Input[7813]------ miss :  9.0  ->  7
------Input[7821]------ miss :  3.0  ->  2
------Input[7851]------ miss :  6.0  ->  0
------Input[7886]------ miss :  2.0  ->  4
------Input[7896]------ miss :  1.0  ->  7
------Input[7899]------ miss :  1.0  ->  7
------Input[7921]------ miss :  8.0  ->  6
------Input[7945]------ miss :  2.0  ->  6
------Input[7948]------ miss :  5.0  ->  0
------Input[7991]------ miss :  9.0  ->  7
------Input[7999]------ miss :  8.0  ->  0
------Input[8020]------ miss :  1.0  ->  8
------Input[8044]------ miss :  9.0  ->  7
------Input[8062]------ miss :  5.0  ->  8
------Input[8094]------ miss :  2.0  ->  8
------Input[8160]------ miss :  5.0  ->  3
------Input[8182]------ miss :  9.0  ->  0
------Input[8183]------ miss :  8.0  ->  5
------Input[8279]------ miss :  8.0  ->  6
------Input[8286]------ miss :  1.0  ->  7
------Input[8318]------ miss :  2.0  ->  0
------Input[8332]------ miss :  9.0  ->  7
------Input[8339]------ miss :  8.0  ->  6
------Input[8348]------ miss :  5.0  ->  6
------Input[8358]------ miss :  9.0  ->  7
------Input[8372]------ miss :  9.0  ->  7
------Input[8408]------ miss :  8.0  ->  6
------Input[8410]------ miss :  8.0  ->  6
------Input[8426]------ miss :  9.0  ->  7
------Input[8431]------ miss :  9.0  ->  7
------Input[8456]------ miss :  8.0  ->  0
------Input[8457]------ miss :  9.0  ->  7
------Input[8477]------ miss :  9.0  ->  7
------Input[8486]------ miss :  8.0  ->  0
------Input[8520]------ miss :  4.0  ->  9
------Input[8522]------ miss :  8.0  ->  6
------Input[8574]------ miss :  8.0  ->  3
------Input[8863]------ miss :  5.0  ->  6
------Input[8998]------ miss :  9.0  ->  7
------Input[9009]------ miss :  7.0  ->  2
------Input[9013]------ miss :  5.0  ->  6
------Input[9015]------ miss :  7.0  ->  2
------Input[9019]------ miss :  7.0  ->  2
------Input[9022]------ miss :  3.0  ->  2
------Input[9023]------ miss :  9.0  ->  7
------Input[9024]------ miss :  7.0  ->  2
------Input[9026]------ miss :  9.0  ->  4
------Input[9028]------ miss :  9.0  ->  7
------Input[9054]------ miss :  9.0  ->  7
------Input[9163]------ miss :  3.0  ->  2
------Input[9214]------ miss :  9.0  ->  7
------Input[9245]------ miss :  9.0  ->  7
------Input[9252]------ miss :  9.0  ->  7
------Input[9255]------ miss :  9.0  ->  7
------Input[9316]------ miss :  8.0  ->  3
------Input[9342]------ miss :  3.0  ->  2
------Input[9427]------ miss :  5.0  ->  3
------Input[9482]------ miss :  5.0  ->  3
------Input[9513]------ miss :  5.0  ->  4
------Input[9530]------ miss :  9.0  ->  7
------Input[9544]------ miss :  9.0  ->  7
------Input[9554]------ miss :  9.0  ->  7
------Input[9587]------ miss :  9.0  ->  4
------Input[9610]------ miss :  9.0  ->  7
------Input[9634]------ miss :  0.0  ->  3
------Input[9638]------ miss :  9.0  ->  7
------Input[9642]------ miss :  9.0  ->  7
------Input[9643]------ miss :  1.0  ->  7
------Input[9653]------ miss :  1.0  ->  7
